,step,type,unique_id,state,positionX,positionY,last
1368,42,peopleAgent,35,0,2,10,False
1369,42,peopleAgent,37,0,2,2,False
1370,42,carAgent,38,0,3,6,False
1371,42,peopleAgent,39,0,10,2,False
1372,42,carAgent,40,0,4,7,False
1373,42,peopleAgent,41,0,2,10,False
1374,42,carAgent,42,0,11,5,False
1375,42,peopleAgent,43,0,10,10,False
1376,42,carAgent,44,0,4,6,False
1377,42,peopleAgent,45,0,10,10,False
1378,42,carAgent,46,0,5,7,False
1379,42,peopleAgent,47,0,10,10,False
1380,42,carAgent,48,0,1,7,False
1381,42,peopleAgent,49,0,2,10,False
1382,42,carAgent,50,0,0,7,False
1383,42,peopleAgent,51,0,10,2,False
1384,42,carAgent,52,0,5,6,False
1385,42,peopleAgent,53,0,10,10,False
1386,42,carAgent,54,0,1,8,False
1387,42,peopleAgent,55,0,10,10,False
1388,42,carAgent,56,0,5,5,False
1389,42,peopleAgent,57,0,2,10,False
1390,42,carAgent,58,0,12,5,False
1391,42,peopleAgent,59,0,10,10,False
1392,42,carAgent,60,0,7,11,False
1393,42,peopleAgent,61,0,2,2,False
1394,42,carAgent,62,0,7,12,False
1395,42,peopleAgent,63,0,1,10,False
1396,42,carAgent,64,0,8,12,False
1397,42,peopleAgent,65,0,2,0,False
1398,43,StoplightAgent,0,red,0,0,False
1399,43,StoplightAgent,1,yellow,0,0,False
1400,43,StoplightAgent,2,red,0,0,False
1401,43,StoplightAgent,3,red,0,0,False
1402,43,peopleAgent,14,0,2,10,False
1403,43,peopleAgent,17,0,10,2,False
1404,43,carAgent,18,0,11,3,False
1405,43,peopleAgent,19,0,10,10,False
1406,43,peopleAgent,21,0,10,2,False
1407,43,carAgent,22,0,12,3,False
1408,43,peopleAgent,23,0,2,2,False
1409,43,peopleAgent,25,0,2,2,False
1410,43,carAgent,26,0,11,4,False
1411,43,peopleAgent,27,0,2,10,False
1412,43,carAgent,28,0,12,4,False
1413,43,peopleAgent,29,0,10,2,False
1414,43,peopleAgent,31,0,10,10,False
1415,43,peopleAgent,33,0,10,10,False
1416,43,carAgent,34,0,3,8,False
1417,43,peopleAgent,35,0,2,10,False
1418,43,peopleAgent,37,0,2,2,False
1419,43,carAgent,38,0,3,7,False
1420,43,peopleAgent,39,0,10,2,False
1421,43,carAgent,40,0,4,8,False
1422,43,peopleAgent,41,0,2,10,False
1423,43,carAgent,42,0,11,5,False
1424,43,peopleAgent,43,0,10,10,False
1425,43,carAgent,44,0,4,7,False
1426,43,peopleAgent,45,0,10,10,False
1427,43,carAgent,46,0,5,8,False
1428,43,peopleAgent,47,0,10,10,False
1429,43,carAgent,48,0,1,7,False
1430,43,peopleAgent,49,0,2,10,False
1431,43,carAgent,50,0,0,7,False
1432,43,peopleAgent,51,0,10,2,False
1433,43,carAgent,52,0,5,7,False
1434,43,peopleAgent,53,0,10,10,False
1435,43,carAgent,54,0,1,8,False
1436,43,peopleAgent,55,0,10,10,False
1437,43,carAgent,56,0,5,6,False
1438,43,peopleAgent,57,0,2,10,False
1439,43,carAgent,58,0,12,5,False
1440,43,peopleAgent,59,0,10,10,False
1441,43,carAgent,60,0,7,11,False
1442,43,peopleAgent,61,0,2,2,False
1443,43,carAgent,62,0,7,12,False
1444,43,peopleAgent,63,0,2,10,False
1445,43,carAgent,64,0,8,12,False
1446,43,peopleAgent,65,0,2,0,False
1447,44,StoplightAgent,0,red,0,0,False
1448,44,StoplightAgent,1,red,0,0,False
1449,44,StoplightAgent,2,red,0,0,False
1450,44,StoplightAgent,3,red,0,0,False
1451,44,peopleAgent,14,0,2,10,False
1452,44,peopleAgent,17,0,10,2,False
1453,44,carAgent,18,0,11,3,False
1454,44,peopleAgent,19,0,10,10,False
1455,44,peopleAgent,21,0,10,2,False
1456,44,carAgent,22,0,12,3,False
1457,44,peopleAgent,23,0,2,2,False
1458,44,peopleAgent,25,0,2,2,False
1459,44,carAgent,26,0,11,4,False
1460,44,peopleAgent,27,0,2,10,False
1461,44,carAgent,28,0,12,4,False
1462,44,peopleAgent,29,0,10,2,False
1463,44,peopleAgent,31,0,10,10,False
1464,44,peopleAgent,33,0,10,10,False
1465,44,carAgent,34,0,3,9,False
1466,44,peopleAgent,35,0,2,10,False
1467,44,peopleAgent,37,0,2,2,False
1468,44,carAgent,38,0,3,8,False
1469,44,peopleAgent,39,0,10,2,False
1470,44,carAgent,40,0,4,9,False
1471,44,peopleAgent,41,0,2,10,False
1472,44,carAgent,42,0,11,5,False
1473,44,peopleAgent,43,0,10,10,False
1474,44,carAgent,44,0,4,8,False
1475,44,peopleAgent,45,0,10,10,False
1476,44,carAgent,46,0,5,9,False
1477,44,peopleAgent,47,0,10,10,False
1478,44,carAgent,48,0,1,7,False
1479,44,peopleAgent,49,0,2,10,False
1480,44,carAgent,50,0,0,7,False
1481,44,peopleAgent,51,0,10,2,False
1482,44,carAgent,52,0,5,8,False
1483,44,peopleAgent,53,0,10,10,False
1484,44,carAgent,54,0,1,8,False
1485,44,peopleAgent,55,0,10,10,False
1486,44,carAgent,56,0,5,7,False
1487,44,peopleAgent,57,0,2,10,False
1488,44,carAgent,58,0,12,5,False
1489,44,peopleAgent,59,0,10,10,False
1490,44,carAgent,60,0,7,11,False
1491,44,peopleAgent,61,0,2,2,False
1492,44,carAgent,62,0,7,12,False
1493,44,peopleAgent,63,0,2,10,False
1494,44,carAgent,64,0,8,11,False
1495,44,peopleAgent,65,0,2,1,False
1496,44,carAgent,66,0,3,0,False
1497,44,peopleAgent,67,0,12,2,False
1498,45,StoplightAgent,0,green,0,0,False
1499,45,StoplightAgent,1,red,0,0,False
1500,45,StoplightAgent,2,red,0,0,False
1501,45,StoplightAgent,3,red,0,0,False
1502,45,peopleAgent,14,0,2,10,False
1503,45,peopleAgent,17,0,10,2,False
1504,45,carAgent,18,0,11,3,False
1505,45,peopleAgent,19,0,10,10,False
1506,45,peopleAgent,21,0,10,2,False
1507,45,carAgent,22,0,12,3,False
1508,45,peopleAgent,23,0,2,2,False
1509,45,peopleAgent,25,0,2,2,False
1510,45,carAgent,26,0,11,4,False
1511,45,peopleAgent,27,0,2,10,False
1512,45,carAgent,28,0,12,4,False
1513,45,peopleAgent,29,0,10,2,False
1514,45,peopleAgent,31,0,10,10,False
1515,45,peopleAgent,33,0,10,10,False
1516,45,carAgent,34,0,3,10,False
1517,45,peopleAgent,35,0,2,10,False
1518,45,peopleAgent,37,0,2,2,False
1519,45,carAgent,38,0,3,9,False
1520,45,peopleAgent,39,0,10,2,False
1521,45,carAgent,40,0,4,10,False
1522,45,peopleAgent,41,0,2,10,False
1523,45,carAgent,42,0,11,5,False
1524,45,peopleAgent,43,0,10,10,False
1525,45,carAgent,44,0,4,9,False
1526,45,peopleAgent,45,0,10,10,False
1527,45,carAgent,46,0,5,10,False
1528,45,peopleAgent,47,0,10,10,False
1529,45,carAgent,48,0,1,7,False
1530,45,peopleAgent,49,0,2,10,False
1531,45,carAgent,50,0,0,7,False
1532,45,peopleAgent,51,0,10,2,False
1533,45,carAgent,52,0,5,9,False
1534,45,peopleAgent,53,0,10,10,False
1535,45,carAgent,54,0,1,8,False
1536,45,peopleAgent,55,0,10,10,False
1537,45,carAgent,56,0,5,8,False
1538,45,peopleAgent,57,0,2,10,False
1539,45,carAgent,58,0,12,5,False
1540,45,peopleAgent,59,0,10,10,False
1541,45,carAgent,60,0,7,11,False
1542,45,peopleAgent,61,0,2,2,False
1543,45,carAgent,62,0,7,12,False
1544,45,peopleAgent,63,0,2,10,False
1545,45,carAgent,64,0,8,11,False
1546,45,peopleAgent,65,0,2,2,False
1547,45,carAgent,66,0,3,0,False
1548,45,peopleAgent,67,0,12,2,False
1549,45,carAgent,68,0,3,0,False
1550,45,peopleAgent,69,0,12,10,False
1551,46,StoplightAgent,0,green,0,0,False
1552,46,StoplightAgent,1,red,0,0,False
1553,46,StoplightAgent,2,red,0,0,False
1554,46,StoplightAgent,3,red,0,0,False
1555,46,peopleAgent,14,0,2,10,False
1556,46,peopleAgent,17,0,10,2,False
1557,46,carAgent,18,0,10,3,False
1558,46,peopleAgent,19,0,10,10,False
1559,46,peopleAgent,21,0,10,2,False
1560,46,carAgent,22,0,11,3,False
1561,46,peopleAgent,23,0,2,2,False
1562,46,peopleAgent,25,0,2,2,False
1563,46,carAgent,26,0,10,4,False
1564,46,peopleAgent,27,0,2,10,False
1565,46,carAgent,28,0,11,4,False
1566,46,peopleAgent,29,0,10,2,False
1567,46,peopleAgent,31,0,10,10,False
1568,46,peopleAgent,33,0,10,10,False
1569,46,carAgent,34,0,3,11,False
1570,46,peopleAgent,35,0,2,10,False
1571,46,peopleAgent,37,0,2,2,False
1572,46,carAgent,38,0,3,10,False
1573,46,peopleAgent,39,0,10,2,False
1574,46,carAgent,40,0,4,11,False
1575,46,peopleAgent,41,0,2,10,False
1576,46,carAgent,42,0,10,5,False
1577,46,peopleAgent,43,0,10,10,False
1578,46,carAgent,44,0,4,10,False
1579,46,peopleAgent,45,0,10,10,False
1580,46,carAgent,46,0,5,11,False
1581,46,peopleAgent,47,0,10,10,False
1582,46,carAgent,48,0,1,7,False
1583,46,peopleAgent,49,0,2,10,False
1584,46,carAgent,50,0,0,7,False
1585,46,peopleAgent,51,0,10,2,False
1586,46,carAgent,52,0,5,10,False
1587,46,peopleAgent,53,0,10,10,False
1588,46,carAgent,54,0,1,8,False
1589,46,peopleAgent,55,0,10,10,False
1590,46,carAgent,56,0,5,9,False
1591,46,peopleAgent,57,0,2,10,False
1592,46,carAgent,58,0,11,5,False
1593,46,peopleAgent,59,0,10,10,False
1594,46,carAgent,60,0,7,11,False
1595,46,peopleAgent,61,0,2,2,False
1596,46,carAgent,62,0,7,12,False
1597,46,peopleAgent,63,0,2,10,False
1598,46,carAgent,64,0,8,11,False
1599,46,peopleAgent,65,0,2,2,False
1600,46,carAgent,66,0,3,1,False
1601,46,peopleAgent,67,0,11,2,False
1602,46,carAgent,68,0,3,0,False
1603,46,peopleAgent,69,0,12,10,False
1604,46,carAgent,70,0,12,3,False
1605,46,peopleAgent,71,0,2,12,False
1606,47,carAgent,34,0,0,,True
1607,47,carAgent,40,0,0,,True
1608,47,carAgent,46,0,0,,True
1609,47,StoplightAgent,0,green,0,0,False
1610,47,StoplightAgent,1,red,0,0,False
1611,47,StoplightAgent,2,red,0,0,False
1612,47,StoplightAgent,3,red,0,0,False
1613,47,peopleAgent,14,0,2,10,False
1614,47,peopleAgent,17,0,10,2,False
1615,47,carAgent,18,0,9,3,False
1616,47,peopleAgent,19,0,10,10,False
1617,47,peopleAgent,21,0,10,2,False
1618,47,carAgent,22,0,10,3,False
1619,47,peopleAgent,23,0,2,2,False
1620,47,peopleAgent,25,0,2,2,False
1621,47,carAgent,26,0,9,4,False
1622,47,peopleAgent,27,0,2,10,False
1623,47,carAgent,28,0,10,4,False
1624,47,peopleAgent,29,0,10,2,False
1625,47,peopleAgent,31,0,10,10,False
1626,47,peopleAgent,33,0,10,10,False
1627,47,peopleAgent,35,0,2,10,False
1628,47,peopleAgent,37,0,2,2,False
1629,47,carAgent,38,0,3,11,False
1630,47,peopleAgent,39,0,10,2,False
1631,47,peopleAgent,41,0,2,10,False
1632,47,carAgent,42,0,9,5,False
1633,47,peopleAgent,43,0,10,10,False
1634,47,carAgent,44,0,4,11,False
1635,47,peopleAgent,45,0,10,10,False
1636,47,peopleAgent,47,0,10,10,False
1637,47,carAgent,48,0,1,7,False
1638,47,peopleAgent,49,0,2,10,False
1639,47,carAgent,50,0,0,7,False
1640,47,peopleAgent,51,0,10,2,False
1641,47,carAgent,52,0,5,11,False
1642,47,peopleAgent,53,0,10,10,False
1643,47,carAgent,54,0,1,8,False
1644,47,peopleAgent,55,0,10,10,False
1645,47,carAgent,56,0,5,10,False
1646,47,peopleAgent,57,0,2,10,False
1647,47,carAgent,58,0,10,5,False
1648,47,peopleAgent,59,0,10,10,False
1649,47,carAgent,60,0,7,11,False
1650,47,peopleAgent,61,0,2,2,False
1651,47,carAgent,62,0,7,12,False
1652,47,peopleAgent,63,0,2,10,False
1653,47,carAgent,64,0,8,11,False
1654,47,peopleAgent,65,0,2,2,False
1655,47,carAgent,66,0,3,1,False
1656,47,peopleAgent,67,0,10,2,False
1657,47,carAgent,68,0,3,0,False
1658,47,peopleAgent,69,0,11,10,False
1659,47,carAgent,70,0,12,3,False
1660,47,peopleAgent,71,0,2,12,False
1661,48,carAgent,38,0,0,,True
1662,48,carAgent,44,0,0,,True
1663,48,carAgent,52,0,0,,True
1664,48,StoplightAgent,0,green,0,0,False
1665,48,StoplightAgent,1,red,0,0,False
1666,48,StoplightAgent,2,red,0,0,False
1667,48,StoplightAgent,3,red,0,0,False
1668,48,peopleAgent,14,0,2,10,False
1669,48,peopleAgent,17,0,10,2,False
1670,48,carAgent,18,0,8,3,False
1671,48,peopleAgent,19,0,10,10,False
1672,48,peopleAgent,21,0,10,2,False
1673,48,carAgent,22,0,9,3,False
1674,48,peopleAgent,23,0,2,2,False
1675,48,peopleAgent,25,0,2,2,False
1676,48,carAgent,26,0,8,4,False
1677,48,peopleAgent,27,0,2,10,False
1678,48,carAgent,28,0,9,4,False
1679,48,peopleAgent,29,0,10,2,False
1680,48,peopleAgent,31,0,10,10,False
1681,48,peopleAgent,33,0,10,10,False
1682,48,peopleAgent,35,0,2,10,False
1683,48,peopleAgent,37,0,2,2,False
1684,48,peopleAgent,39,0,10,2,False
1685,48,peopleAgent,41,0,2,10,False
1686,48,carAgent,42,0,8,5,False
1687,48,peopleAgent,43,0,10,10,False
1688,48,peopleAgent,45,0,10,10,False
1689,48,peopleAgent,47,0,10,10,False
1690,48,carAgent,48,0,1,7,False
1691,48,peopleAgent,49,0,2,10,False
1692,48,carAgent,50,0,0,7,False
1693,48,peopleAgent,51,0,10,2,False
1694,48,peopleAgent,53,0,10,10,False
1695,48,carAgent,54,0,1,8,False
1696,48,peopleAgent,55,0,10,10,False
1697,48,carAgent,56,0,5,11,False
1698,48,peopleAgent,57,0,2,10,False
1699,48,carAgent,58,0,9,5,False
1700,48,peopleAgent,59,0,10,10,False
1701,48,carAgent,60,0,7,11,False
1702,48,peopleAgent,61,0,2,2,False
1703,48,carAgent,62,0,7,12,False
1704,48,peopleAgent,63,0,2,10,False
1705,48,carAgent,64,0,8,11,False
1706,48,peopleAgent,65,0,2,2,False
1707,48,carAgent,66,0,3,1,False
1708,48,peopleAgent,67,0,10,2,False
1709,48,carAgent,68,0,3,0,False
1710,48,peopleAgent,69,0,10,10,False
1711,48,carAgent,70,0,11,3,False
1712,48,peopleAgent,71,0,2,11,False
1713,48,carAgent,72,0,4,0,False
1714,48,peopleAgent,73,0,0,10,False
1715,49,carAgent,56,0,0,,True
1716,49,StoplightAgent,0,green,0,0,False
1717,49,StoplightAgent,1,red,0,0,False
1718,49,StoplightAgent,2,red,0,0,False
1719,49,StoplightAgent,3,red,0,0,False
1720,49,peopleAgent,14,0,2,10,False
1721,49,peopleAgent,17,0,10,2,False
1722,49,carAgent,18,0,7,3,False
1723,49,peopleAgent,19,0,10,10,False
1724,49,peopleAgent,21,0,10,2,False
1725,49,carAgent,22,0,8,3,False
1726,49,peopleAgent,23,0,2,2,False
1727,49,peopleAgent,25,0,2,2,False
1728,49,carAgent,26,0,7,4,False
1729,49,peopleAgent,27,0,2,10,False
1730,49,carAgent,28,0,8,4,False
1731,49,peopleAgent,29,0,10,2,False
1732,49,peopleAgent,31,0,10,10,False
1733,49,peopleAgent,33,0,10,10,False
1734,49,peopleAgent,35,0,2,10,False
1735,49,peopleAgent,37,0,2,2,False
1736,49,peopleAgent,39,0,10,2,False
1737,49,peopleAgent,41,0,2,10,False
1738,49,carAgent,42,0,7,5,False
1739,49,peopleAgent,43,0,10,10,False
1740,49,peopleAgent,45,0,10,10,False
1741,49,peopleAgent,47,0,10,10,False
1742,49,carAgent,48,0,1,7,False
1743,49,peopleAgent,49,0,2,10,False
1744,49,carAgent,50,0,0,7,False
1745,49,peopleAgent,51,0,10,2,False
1746,49,peopleAgent,53,0,10,10,False
1747,49,carAgent,54,0,1,8,False
1748,49,peopleAgent,55,0,10,10,False
1749,49,peopleAgent,57,0,2,10,False
1750,49,carAgent,58,0,8,5,False
1751,49,peopleAgent,59,0,10,10,False
1752,49,carAgent,60,0,7,11,False
1753,49,peopleAgent,61,0,2,2,False
1754,49,carAgent,62,0,7,12,False
1755,49,peopleAgent,63,0,2,10,False
1756,49,carAgent,64,0,8,11,False
1757,49,peopleAgent,65,0,2,2,False
1758,49,carAgent,66,0,3,1,False
1759,49,peopleAgent,67,0,10,2,False
1760,49,carAgent,68,0,3,0,False
1761,49,peopleAgent,69,0,10,10,False
1762,49,carAgent,70,0,10,3,False
1763,49,peopleAgent,71,0,2,10,False
1764,49,carAgent,72,0,4,0,False
1765,49,peopleAgent,73,0,0,10,False
1766,49,carAgent,74,0,0,8,False
1767,49,peopleAgent,75,0,12,2,False
1768,50,StoplightAgent,0,yellow,0,0,False
1769,50,StoplightAgent,1,red,0,0,False
1770,50,StoplightAgent,2,red,0,0,False
1771,50,StoplightAgent,3,red,0,0,False
1772,50,peopleAgent,14,0,2,10,False
1773,50,peopleAgent,17,0,10,2,False
1774,50,carAgent,18,0,6,3,False
1775,50,peopleAgent,19,0,10,10,False
1776,50,peopleAgent,21,0,10,2,False
1777,50,carAgent,22,0,7,3,False
1778,50,peopleAgent,23,0,2,2,False
1779,50,peopleAgent,25,0,2,2,False
1780,50,carAgent,26,0,6,4,False
1781,50,peopleAgent,27,0,2,10,False
1782,50,carAgent,28,0,7,4,False
1783,50,peopleAgent,29,0,10,2,False
1784,50,peopleAgent,31,0,10,10,False
1785,50,peopleAgent,33,0,10,10,False
1786,50,peopleAgent,35,0,2,10,False
1787,50,peopleAgent,37,0,2,2,False
1788,50,peopleAgent,39,0,10,2,False
1789,50,peopleAgent,41,0,2,10,False
1790,50,carAgent,42,0,6,5,False
1791,50,peopleAgent,43,0,10,10,False
1792,50,peopleAgent,45,0,10,10,False
1793,50,peopleAgent,47,0,10,10,False
1794,50,carAgent,48,0,1,7,False
1795,50,peopleAgent,49,0,2,10,False
1796,50,carAgent,50,0,0,7,False
1797,50,peopleAgent,51,0,10,2,False
1798,50,peopleAgent,53,0,10,10,False
1799,50,carAgent,54,0,1,8,False
1800,50,peopleAgent,55,0,10,10,False
1801,50,peopleAgent,57,0,2,10,False
1802,50,carAgent,58,0,7,5,False
1803,50,peopleAgent,59,0,10,10,False
1804,50,carAgent,60,0,7,11,False
1805,50,peopleAgent,61,0,2,2,False
1806,50,carAgent,62,0,7,12,False
1807,50,peopleAgent,63,0,2,10,False
1808,50,carAgent,64,0,8,11,False
1809,50,peopleAgent,65,0,2,2,False
1810,50,carAgent,66,0,3,1,False
1811,50,peopleAgent,67,0,10,2,False
1812,50,carAgent,68,0,3,0,False
1813,50,peopleAgent,69,0,10,10,False
1814,50,carAgent,70,0,9,3,False
1815,50,peopleAgent,71,0,2,10,False
1816,50,carAgent,72,0,4,1,False
1817,50,peopleAgent,73,0,1,10,False
1818,50,carAgent,74,0,0,8,False
1819,50,peopleAgent,75,0,12,2,False
1820,50,carAgent,76,0,0,9,False
1821,50,peopleAgent,77,0,2,0,False
1822,51,StoplightAgent,0,yellow,0,0,False
1823,51,StoplightAgent,1,red,0,0,False
1824,51,StoplightAgent,2,red,0,0,False
1825,51,StoplightAgent,3,red,0,0,False
1826,51,peopleAgent,14,0,2,10,False
1827,51,peopleAgent,17,0,10,2,False
1828,51,carAgent,18,0,5,3,False
1829,51,peopleAgent,19,0,10,10,False
1830,51,peopleAgent,21,0,10,2,False
1831,51,carAgent,22,0,6,3,False
1832,51,peopleAgent,23,0,2,2,False
1833,51,peopleAgent,25,0,2,2,False
1834,51,carAgent,26,0,5,4,False
1835,51,peopleAgent,27,0,2,10,False
1836,51,carAgent,28,0,6,4,False
1837,51,peopleAgent,29,0,10,2,False
1838,51,peopleAgent,31,0,10,10,False
1839,51,peopleAgent,33,0,10,10,False
1840,51,peopleAgent,35,0,2,10,False
1841,51,peopleAgent,37,0,2,2,False
1842,51,peopleAgent,39,0,10,2,False
1843,51,peopleAgent,41,0,2,10,False
1844,51,carAgent,42,0,5,5,False
1845,51,peopleAgent,43,0,10,10,False
1846,51,peopleAgent,45,0,10,10,False
1847,51,peopleAgent,47,0,10,10,False
1848,51,carAgent,48,0,1,7,False
1849,51,peopleAgent,49,0,2,10,False
1850,51,carAgent,50,0,0,7,False
1851,51,peopleAgent,51,0,10,2,False
1852,51,peopleAgent,53,0,10,10,False
1853,51,carAgent,54,0,1,8,False
1854,51,peopleAgent,55,0,10,10,False
1855,51,peopleAgent,57,0,2,10,False
1856,51,carAgent,58,0,6,5,False
1857,51,peopleAgent,59,0,10,10,False
1858,51,carAgent,60,0,7,11,False
1859,51,peopleAgent,61,0,2,2,False
1860,51,carAgent,62,0,7,12,False
1861,51,peopleAgent,63,0,2,10,False
1862,51,carAgent,64,0,8,11,False
1863,51,peopleAgent,65,0,2,2,False
1864,51,carAgent,66,0,3,1,False
1865,51,peopleAgent,67,0,10,2,False
1866,51,carAgent,68,0,3,0,False
1867,51,peopleAgent,69,0,10,10,False
1868,51,carAgent,70,0,8,3,False
1869,51,peopleAgent,71,0,2,10,False
1870,51,carAgent,72,0,4,1,False
1871,51,peopleAgent,73,0,2,10,False
1872,51,carAgent,74,0,0,8,False
1873,51,peopleAgent,75,0,11,2,False
1874,51,carAgent,76,0,0,9,False
1875,51,peopleAgent,77,0,2,0,False
1876,51,carAgent,78,0,0,9,False
1877,51,peopleAgent,79,0,12,10,False
1878,52,StoplightAgent,0,yellow,0,0,False
1879,52,StoplightAgent,1,red,0,0,False
1880,52,StoplightAgent,2,red,0,0,False
1881,52,StoplightAgent,3,red,0,0,False
1882,52,peopleAgent,14,0,2,10,False
1883,52,peopleAgent,17,0,10,2,False
1884,52,carAgent,18,0,4,3,False
1885,52,peopleAgent,19,0,10,10,False
1886,52,peopleAgent,21,0,10,2,False
1887,52,carAgent,22,0,5,3,False
1888,52,peopleAgent,23,0,2,2,False
1889,52,peopleAgent,25,0,2,2,False
1890,52,carAgent,26,0,4,4,False
1891,52,peopleAgent,27,0,2,10,False
1892,52,carAgent,28,0,5,4,False
1893,52,peopleAgent,29,0,10,2,False
1894,52,peopleAgent,31,0,10,10,False
1895,52,peopleAgent,33,0,10,10,False
1896,52,peopleAgent,35,0,2,10,False
1897,52,peopleAgent,37,0,2,2,False
1898,52,peopleAgent,39,0,10,2,False
1899,52,peopleAgent,41,0,2,10,False
1900,52,carAgent,42,0,4,5,False
1901,52,peopleAgent,43,0,10,10,False
1902,52,peopleAgent,45,0,10,10,False
1903,52,peopleAgent,47,0,10,10,False
1904,52,carAgent,48,0,1,7,False
1905,52,peopleAgent,49,0,2,10,False
1906,52,carAgent,50,0,0,7,False
1907,52,peopleAgent,51,0,10,2,False
1908,52,peopleAgent,53,0,10,10,False
1909,52,carAgent,54,0,1,8,False
1910,52,peopleAgent,55,0,10,10,False
1911,52,peopleAgent,57,0,2,10,False
1912,52,carAgent,58,0,5,5,False
1913,52,peopleAgent,59,0,10,10,False
1914,52,carAgent,60,0,7,11,False
1915,52,peopleAgent,61,0,2,2,False
1916,52,carAgent,62,0,7,12,False
1917,52,peopleAgent,63,0,2,10,False
1918,52,carAgent,64,0,8,11,False
1919,52,peopleAgent,65,0,2,2,False
1920,52,carAgent,66,0,3,1,False
1921,52,peopleAgent,67,0,10,2,False
1922,52,carAgent,68,0,3,0,False
1923,52,peopleAgent,69,0,10,10,False
1924,52,carAgent,70,0,7,3,False
1925,52,peopleAgent,71,0,2,10,False
1926,52,carAgent,72,0,4,1,False
1927,52,peopleAgent,73,0,2,10,False
1928,52,carAgent,74,0,0,8,False
1929,52,peopleAgent,75,0,10,2,False
1930,52,carAgent,76,0,1,9,False
1931,52,peopleAgent,77,0,2,1,False
1932,52,carAgent,78,0,0,9,False
1933,52,peopleAgent,79,0,12,10,False
1934,53,StoplightAgent,0,red,0,0,False
1935,53,StoplightAgent,1,red,0,0,False
1936,53,StoplightAgent,2,red,0,0,False
1937,53,StoplightAgent,3,red,0,0,False
1938,53,peopleAgent,14,0,2,10,False
1939,53,peopleAgent,17,0,10,2,False
1940,53,carAgent,18,0,3,3,False
1941,53,peopleAgent,19,0,10,10,False
1942,53,peopleAgent,21,0,10,2,False
1943,53,carAgent,22,0,4,3,False
1944,53,peopleAgent,23,0,2,2,False
1945,53,peopleAgent,25,0,2,2,False
1946,53,carAgent,26,0,3,4,False
1947,53,peopleAgent,27,0,2,10,False
1948,53,carAgent,28,0,4,4,False
1949,53,peopleAgent,29,0,10,2,False
1950,53,peopleAgent,31,0,10,10,False
1951,53,peopleAgent,33,0,10,10,False
1952,53,peopleAgent,35,0,2,10,False
1953,53,peopleAgent,37,0,2,2,False
1954,53,peopleAgent,39,0,10,2,False
1955,53,peopleAgent,41,0,2,10,False
1956,53,carAgent,42,0,3,5,False
1957,53,peopleAgent,43,0,10,10,False
1958,53,peopleAgent,45,0,10,10,False
1959,53,peopleAgent,47,0,10,10,False
1960,53,carAgent,48,0,1,7,False
1961,53,peopleAgent,49,0,2,10,False
1962,53,carAgent,50,0,0,7,False
1963,53,peopleAgent,51,0,10,2,False
1964,53,peopleAgent,53,0,10,10,False
1965,53,carAgent,54,0,1,8,False
1966,53,peopleAgent,55,0,10,10,False
1967,53,peopleAgent,57,0,2,10,False
1968,53,carAgent,58,0,4,5,False
1969,53,peopleAgent,59,0,10,10,False
1970,53,carAgent,60,0,7,11,False
1971,53,peopleAgent,61,0,2,2,False
1972,53,carAgent,62,0,7,12,False
1973,53,peopleAgent,63,0,2,10,False
1974,53,carAgent,64,0,8,11,False
1975,53,peopleAgent,65,0,2,2,False
1976,53,carAgent,66,0,3,1,False
1977,53,peopleAgent,67,0,10,2,False
1978,53,carAgent,68,0,3,0,False
1979,53,peopleAgent,69,0,10,10,False
1980,53,carAgent,70,0,6,3,False
1981,53,peopleAgent,71,0,2,10,False
1982,53,carAgent,72,0,4,1,False
1983,53,peopleAgent,73,0,2,10,False
1984,53,carAgent,74,0,0,8,False
1985,53,peopleAgent,75,0,10,2,False
1986,53,carAgent,76,0,1,9,False
1987,53,peopleAgent,77,0,2,2,False
1988,53,carAgent,78,0,0,9,False
1989,53,peopleAgent,79,0,11,10,False
1990,54,StoplightAgent,0,red,0,0,False
1991,54,StoplightAgent,1,red,0,0,False
1992,54,StoplightAgent,2,green,0,0,False
1993,54,StoplightAgent,3,red,0,0,False
1994,54,peopleAgent,14,0,2,10,False
1995,54,peopleAgent,17,0,10,2,False
1996,54,carAgent,18,0,2,3,False
1997,54,peopleAgent,19,0,10,10,False
1998,54,peopleAgent,21,0,10,2,False
1999,54,carAgent,22,0,3,3,False
2000,54,peopleAgent,23,0,2,2,False
2001,54,peopleAgent,25,0,2,2,False
2002,54,carAgent,26,0,2,4,False
2003,54,peopleAgent,27,0,2,10,False
2004,54,carAgent,28,0,3,4,False
2005,54,peopleAgent,29,0,10,2,False
2006,54,peopleAgent,31,0,10,10,False
2007,54,peopleAgent,33,0,10,10,False
2008,54,peopleAgent,35,0,2,10,False
2009,54,peopleAgent,37,0,2,2,False
2010,54,peopleAgent,39,0,10,2,False
2011,54,peopleAgent,41,0,2,10,False
2012,54,carAgent,42,0,2,5,False
2013,54,peopleAgent,43,0,10,10,False
2014,54,peopleAgent,45,0,10,10,False
2015,54,peopleAgent,47,0,10,10,False
2016,54,carAgent,48,0,1,7,False
2017,54,peopleAgent,49,0,2,10,False
2018,54,carAgent,50,0,0,7,False
2019,54,peopleAgent,51,0,10,2,False
2020,54,peopleAgent,53,0,10,10,False
2021,54,carAgent,54,0,1,8,False
